match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
29, C Munro                      , AU Rashid             ,24,64, caught               , ['DJ Willey'],
29, KS Williamson                , LA Dawson             ,24,64, bowled               , ,
29, MJ Guptill                   , DJ Malan              ,24,64, bowled               , ,
29, LRPL Taylor                  , TK Curran             ,24,64, caught               , ['EJG Morgan'],
30, MJ Guptill                   , B Stanlake            ,24,14, caught               , ['DA Warner'],
30, C Munro                      , KW Richardson         ,24,14, caught               , ['AC Agar'],
30, KS Williamson                , AC Agar               ,24,14, bowled               , ,
30, MS Chapman                   , AC Agar               ,24,14, lbw                  , ,
30, C de Grandhomme              , AC Agar               ,24,14, caught               , ['GJ Maxwell'],
30, MJ Santner                   , AJ Tye                ,24,14, caught               , ['AT Carey'],
30, TL Seifert                   , MP Stoinis            ,24,14, bowled               , ,
30, TG Southee                   , KW Richardson         ,24,14, caught               , ['GJ Maxwell'],
30, IS Sodhi                     , AJ Tye                ,24,14, bowled               , ,
30, DJM Short                    , C Munro               ,14,24, caught               , ['MS Chapman'],
30, DA Warner                    , IS Sodhi              ,14,24, bowled               , ,
30, AC Agar                      , MJ Santner            ,14,24, stumped              , ['TL Seifert'],
31, HG Munsey                    , Ehsan Khan            ,49,54, lbw                  , ,
31, KJ Coetzer                   , Ehsan Khan            ,49,54, caught               , ['Aizaz Khan'],
31, CS MacLeod                   , Ehsan Nawaz           ,49,54, caught               , ['Ehsan Khan'],
31, Aizaz Khan                   , BTJ Wheal             ,54,49, run out              , ['CS MacLeod'],
31, Babar Hayat                  , SM Sharif             ,54,49, caught               , ['JH Davey'],
31, Nizakat Khan                 , JH Davey              ,54,49, caught               , ['BTJ Wheal'],
31, Waqas Khan                   , MRJ Watt              ,54,49, lbw                  , ,
31, Anshuman Rath                , CD de Lange           ,54,49, run out              ," ""['MRJ Watt'", 'MH Cross'
31, Shahid Wasif                 , BTJ Wheal             ,54,49, caught               , ['CD de Lange'],
32, A Poulose                    , PA van Meekeren       ,42,62, caught               , ['BN Cooper'],
32, Aqib Ilyas                   , T van der Gugten      ,42,62, caught               , ['Ahsan Malik'],
32, Zeeshan Maqsood              , MJG Rippon            ,42,62, run out              , ['MJG Rippon'],
32, AV Lalcheta                  , MJG Rippon            ,42,62, run out              ," ""['T van der Gugten'"," 'W Barresi']"""
32, Khawar Ali                   , MJG Rippon            ,42,62, stumped              , ['W Barresi'],
32, Sultan Ahmed                 , RE van der Merwe      ,42,62, lbw                  , ,
32, Naseem Khushi                , Ahsan Malik           ,42,62, caught               , ['PW Borren'],
32, SJ Myburgh                   , Bilal Khan            ,62,42, bowled               , ,
32, BN Cooper                    , Bilal Khan            ,62,42, caught               , ['Sultan Ahmed'],
32, MJG Rippon                   , Kaleemullah           ,62,42, caught               , ['Aqib Ilyas'],
32, W Barresi                    , Mohammad Nadeem       ,62,42, bowled               , ,
32, PW Borren                    , Mohammad Nadeem       ,62,42, caught               , ['Sultan Ahmed'],
33, Nizakat Khan                 , Bilal Khan            ,54,42, bowled               , ,
33, Babar Hayat                  , Bilal Khan            ,54,42, lbw                  , ,
33, Anshuman Rath                , Bilal Khan            ,54,42, caught               , ['Sultan Ahmed'],
33, Aizaz Khan                   , Mohammad Nadeem       ,54,42, caught               , ['Aqib Ilyas'],
33, Shahid Wasif                 , Zeeshan Maqsood       ,54,42, run out              ," ""['Kaleemullah'", 'Sultan Ahmed'
33, Waqas Khan                   , Zeeshan Maqsood       ,54,42, lbw                  , ,
33, Ehsan Khan                   , Kaleemullah           ,54,42, lbw                  , ,
33, Ehsan Nawaz                  , Kaleemullah           ,54,42, caught               , ['Sultan Ahmed'],
33, Nadeem Ahmed                 , Khawar Ali            ,54,42, bowled               , ,
33, C Carter                     , Khawar Ali            ,54,42, caught               , ['A Poulose'],
33, A Poulose                    , Nadeem Ahmed          ,42,54, bowled               , ,
33, Zeeshan Maqsood              , Aizaz Khan            ,42,54, caught               , ['C Carter'],
33, Khawar Ali                   , Ehsan Khan            ,42,54, caught               , ['Anshuman Rath'],
34, HG Munsey                    , RE van der Merwe      ,49,62, bowled               , ,
34, KJ Coetzer                   , PA van Meekeren       ,49,62, caught               , ['RE van der Merwe'],
34, MH Cross                     , PA van Meekeren       ,49,62, caught               , ['W Barresi'],
34, CS MacLeod                   , MJG Rippon            ,49,62, hit wicket           , ,
34, RD Berrington                , RE van der Merwe      ,49,62, lbw                  , ,
34, CD de Lange                  , MJG Rippon            ,49,62, bowled               , ,
34, CD Wallace                   , T van der Gugten      ,49,62, caught               , ['MJG Rippon'],
34, BN Cooper                    , JH Davey              ,62,49, caught               , ['SM Sharif'],
34, TP Visee                     , JH Davey              ,62,49, lbw                  , ,
34, W Barresi                    , CD de Lange           ,62,49, caught               , ['CS MacLeod'],
34, PW Borren                    , SM Sharif             ,62,49, bowled               , ,
34, MJG Rippon                   , CD de Lange           ,62,49, bowled               , ,
34, RE van der Merwe             , BTJ Wheal             ,62,49, lbw                  , ,
34, MP O'Dowd                    , JH Davey              ,62,49, caught               , ['CS MacLeod'],
34, PM Seelaar                   , JH Davey              ,62,49, caught               , ['SM Sharif'],
34, Ahsan Malik                  , SM Sharif             ,62,49, run out              ," ""['RD Berrington'"," 'SM Sharif']"""
34, PA van Meekeren              , SM Sharif             ,62,49, run out              ," ""['RD Berrington'"," 'SM Sharif']"""
35, SW Poynter                   , Amjad Javed           ,11,19, caught               , ['Shaiman Anwar'],
35, WTS Porterfield              , Amjad Javed           ,11,19, caught               , ['Rameez Shahzad'],
35, PR Stirling                  , Imran Haider          ,11,19, bowled               , ,
35, KJ O'Brien                   , Zahoor Khan           ,11,19, caught               , ['Imran Haider'],
35, GC Wilson                    , Zahoor Khan           ,11,19, caught               , ['Ghulam Shabber'],
35, GJ Thompson                  , Mohammad Naveed       ,11,19, bowled               , ,
35, Rohan Mustafa                , WB Rankin             ,19,11, lbw                  , ,
35, Shaiman Anwar                , CA Young              ,19,11, caught               , ['PR Stirling'],
35, Ghulam Shabber               , WB Rankin             ,19,11, caught               , ['GH Dockrell'],
35, Rameez Shahzad               , WB Rankin             ,19,11, caught               , ['WTS Porterfield'],
35, Mohammad Shahzad             , KJ O'Brien            ,19,11, bowled               , ,
35, Muhammad Usman               , J Mulder              ,19,11, caught               , ['SW Poynter'],
35, Ahmed Raza                   , J Mulder              ,19,11, caught               , ['GH Dockrell'],
36, Aizaz Khan                   , Ahsan Malik           ,54,62, run out              ," ""['MJG Rippon'"," 'Ahsan Malik']"""
36, Nizakat Khan                 , MJG Rippon            ,54,62, run out              ," ""['PM Seelaar'"," 'MJG Rippon']"""
36, Babar Hayat                  , MP O'Dowd             ,54,62, caught               , ['PM Seelaar'],
36, Anshuman Rath                , PA van Meekeren       ,54,62, bowled               , ,
36, MJG Rippon                   , Nadeem Ahmed          ,62,54, lbw                  , ,
36, PW Borren                    , Ehsan Nawaz           ,62,54, run out              ," ""['Shahid Wasif'"," 'Ehsan Nawaz']"""
36, BN Cooper                    , Ehsan Khan            ,62,54, bowled               , ,
36, W Barresi                    , Ehsan Nawaz           ,62,54, caught               , ['Anshuman Rath'],
36, RE van der Merwe             , Aizaz Khan            ,62,54, caught               , ['Babar Hayat'],
36, PM Seelaar                   , Anshuman Rath         ,62,54, bowled               , ,
